date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
11-07-2024,11.025,5.35,135.625,5.420833333,4,43.29166667,0.222916667,11.625,1.875,28.08333333,17.75
12-07-2024,5.016666667,2.908333333,128.25,5.3,3.720833333,36.5,0.224583333,2.875,0.920833333,19.625,14.625
13-07-2024,3.058333333,2.033333333,127.875,4.504166667,3.104166667,40.58333333,0.184583333,0.875,0.945833333,18.66666667,16.25
14-07-2024,3.575,2.3375,148.7083333,7.570833333,5.120833333,38.125,0.1325,0.958333333,0.435416667,17.83333333,15.16666667
15-07-2024,12.50416667,5.995833333,156.625,7.979166667,5.658333333,40.25,0.279166667,12.04166667,0.810416667,19.41666667,16.08333333
16-07-2024,5.933333333,3.970833333,140.75,6.533333333,5.408333333,44.54166667,0.1325,1.375,1.56875,25.25,17.83333333
17-07-2024,3.866666667,2.529166667,133.9166667,6.3875,4.1,42,0.117916667,0.791666667,0.772916667,20.125,16.83333333
18-07-2024,3.145833333,2.1,131,5.5125,3.4875,45.33333333,0.105833333,0.791666667,0.647916667,19.875,18.08333333
19-07-2024,2.4,1.6375,132.5416667,5.833333333,3.479166667,46.08333333,0.0775,0.166666667,0.466666667,21.95833333,18.41666667
20-07-2024,2.725,1.920833333,132.0833333,5.15,3.395833333,44.45833333,0.057916667,0.125,0.910416667,20.66666667,17.70833333
21-07-2024,2.85,1.945833333,135.4166667,4.983333333,3.470833333,45.875,0.075,0.416666667,0.8,20.5,18.41666667
22-07-2024,2.654166667,1.745833333,131.75,4.6625,3.1,46.41666667,0.165,1.041666667,0.658333333,22.25,18.625
23-07-2024,2.1625,1.445833333,121.9583333,4.85,2.725,40.83333333,0.120833333,0.166666667,0.466666667,19,16.33333333
24-07-2024,3.5875,2.3625,124.5,4.4875,2.733333333,42.5,0.144583333,0.75,0.729166667,19.08333333,16.91666667
25-07-2024,5,3.220833333,121.125,4.483333333,3.079166667,45.95833333,0.1825,2.208333333,0.34375,21.33333333,18.41666667
26-07-2024,12.4125,6.2125,122.4166667,4.420833333,3.358333333,45.29166667,0.442916667,11.58333333,0.666666667,25.45833333,18.08333333
27-07-2024,13.27916667,5.795833333,119.6666667,4.345833333,2.925,37.70833333,0.534583333,14.66666667,0.822916667,20.41666667,15.33333333
28-07-2024,5.533333333,3.208333333,140.125,6.595833333,3.8875,35.25,0.385,3.833333333,0.570833333,21.83333333,14.25
29-07-2024,6.404166667,3.575,143.0416667,6.0125,3.7375,38.79166667,0.317083333,4.458333333,0.689583333,17.875,15.45833333
30-07-2024,10.79166667,4.5375,141.5416667,5.4625,3.6125,41.41666667,0.43625,13.79166667,1.258333333,19.33333333,16.58333333
31-07-2024,7.508333333,3.995833333,140.875,6.033333333,3.9,38.79166667,0.410416667,5.916666667,0.839583333,19.45833333,15.41666667
01-08-2024,5.520833333,3.2,140.2083333,5.770833333,3.558333333,38.66666667,0.345833333,3.25,0.989583333,18.91666667,15.375
02-08-2024,3.929166667,2.383333333,114.125,4,2.716666667,40.70833333,0.19,1.333333333,1.475,18.54166667,16.16666667
03-08-2024,3.583333333,2.241666667,112.2083333,4.2875,2.816666667,39,0.16875,1.375,1.36875,18.29166667,15.66666667
04-08-2024,3.1625,2.133333333,122.8333333,5.216666667,3.2625,34.375,0.139583333,0.458333333,0.572916667,16.16666667,13.70833333
05-08-2024,10.04166667,5.3125,125.7916667,4.704166667,3.329166667,36.125,0.305416667,7.291666667,1.891666667,17.33333333,14.41666667
06-08-2024,9.0625,4.645833333,134.9583333,6.0125,3.9,34.66666667,0.524583333,6.958333333,1,23,13.91666667
07-08-2024,10.66666667,4.654166667,132.25,5.504166667,3.970833333,37.5,0.604583333,10.91666667,1.310416667,19.33333333,15.04166667
08-08-2024,13.6,6.504166667,143.1666667,5.745833333,4.25,42.91666667,0.532083333,11.58333333,1.816666667,22.875,17.375
09-08-2024,12.64583333,6,148.4166667,6.075,3.979166667,37.75,0.420833333,11.58333333,1.091666667,29.75,16.41666667
10-08-2024,12.87916667,6.3375,132.3333333,5.3,4.125,37.20833333,0.364583333,10.29166667,1.645833333,25.54166667,15.45833333
11-08-2024,10.54166667,5.9375,132.5833333,5.408333333,4.095833333,37.75,0.305,4.541666667,1.88125,24.58333333,15.75
12-08-2024,13.27916667,7.8625,148.875,6.895833333,4.854166667,34.16666667,0.318333333,5.375,1.679166667,26.79166667,15.625
13-08-2024,24.37083333,12.0375,164.8333333,8.0375,6.229166667,40,0.3875,19.33333333,2.14375,42.04166667,21.83333333
14-08-2024,37.82916667,17.47083333,200.125,9.320833333,11.25833333,55.79166667,0.41125,34.91666667,1.895833333,55.20833333,31.04166667
15-08-2024,46.64166667,20.68333333,213.8333333,9.504166667,14.875,63.41666667,0.46,45.95833333,1.972916667,67.41666667,47.83333333
16-08-2024,33.8375,15.55833333,201.3333333,9.254166667,10.2375,47.41666667,0.477916667,31.08333333,1.885416667,62.625,42.625
17-08-2024,39.39166667,20.19166667,228.9166667,11.54166667,12.55,52.33333333,0.532916667,28.75,1.729166667,60.33333333,35.95833333
18-08-2024,24.42083333,16.18333333,255.5,10.66666667,10.10416667,67.29166667,0.483333333,3.583333333,1.26875,63.625,37.58333333
19-08-2024,24.98333333,17.51666667,289.1666667,10.67083333,8.008333333,71.83333333,0.50125,0.458333333,1.641666667,62.54166667,38.75
20-08-2024,22.75416667,15.95833333,282.5416667,9.558333333,8.504166667,74.75,0.42125,0.541666667,1.8125,58.66666667,36.375
21-08-2024,19.08333333,13.49583333,255.9166667,8.141666667,5.420833333,75.58333333,0.37625,0.125,1.610416667,53.41666667,33.41666667
22-08-2024,26.75,18.70416667,298,10.375,8.491666667,77.91666667,0.43375,0,1.529166667,62.54166667,40.66666667
23-08-2024,10.15416667,7.108333333,208.8333333,9.720833333,5.645833333,36.83333333,0.14625,0,1.154166667,50.25,26.20833333
24-08-2024,4.579166667,3.204166667,176.0833333,8.408333333,6,33.04166667,0.095,0.333333333,0.414583333,21.79166667,14.04166667
25-08-2024,2.729166667,1.8375,135.5833333,3.883333333,2.7375,43.33333333,0.095416667,0.875,1,18.91666667,17.29166667
26-08-2024,4.3625,2.833333333,125.3333333,4.458333333,2.895833333,43.125,0.16375,1.208333333,1.135416667,21.125,17.33333333
27-08-2024,3.408333333,2.175,122.75,4.045833333,2.6,39.375,0.103333333,0.666666667,1.6125,18.58333333,15.70833333
28-08-2024,7.491666667,4.045833333,122.0833333,4.020833333,2.5,36.08333333,0.215833333,4.291666667,1.679166667,17.41666667,14.375
29-08-2024,12.58333333,5.770833333,130.7916667,4.7625,3.054166667,34.45833333,0.29625,11.20833333,1.89375,19.29166667,14.16666667
30-08-2024,13.5,5.320833333,135.7083333,5.1125,3.5875,36.125,0.294583333,16.75,1.979166667,24.75,15.91666667
31-08-2024,13.54166667,6.470833333,139.2083333,6.083333333,4.929166667,38.08333333,0.369583333,11.95833333,1.179166667,23.33333333,16.70833333
01-09-2024,18.31666667,8.795833333,158.125,8.941666667,7.7125,30.04166667,0.477083333,15.25,0.660416667,33.08333333,16.375
02-09-2024,9.970833333,5.2,159.375,9.15,8.3125,29.625,0.287916667,6.541666667,0.572916667,32.625,16.70833333
03-09-2024,7.870833333,4.375,142.875,5.9375,4.3625,36.375,0.189166667,4.666666667,1.502083333,18.33333333,14.58333333
04-09-2024,11.2875,5.7,139.7083333,5.404166667,4.075,41.20833333,0.265,9.125,1.172916667,21.58333333,16.41666667
05-09-2024,9.295833333,5.2875,151,5.604166667,3.7875,41,0.204583333,5.833333333,1.764583333,24.29166667,16.45833333
06-09-2024,11.22083333,5.866666667,158.5,5.85,4.2125,41.41666667,0.249166667,8.375,1.38125,22,16.75
07-09-2024,10.8625,6.1375,148.875,5.9375,4.0875,38,0.2425,5.75,1.83125,28.04166667,16.04166667
08-09-2024,9.9375,5.9625,143.625,5.929166667,4.454166667,37.04166667,0.229166667,3.875,1.983333333,24,15.375
09-09-2024,8.316666667,5.445833333,148.75,6.304166667,4.570833333,38.29166667,0.21375,1.416666667,1.80625,24.875,15.83333333
10-09-2024,8.4125,5.5125,141.75,6.433333333,4.2375,36.91666667,0.208333333,1.958333333,1.272916667,23.16666667,14.83333333
11-09-2024,6.2125,4.258333333,149.8333333,5.675,3.7625,43.33333333,0.148333333,0.541666667,1.477083333,22.91666667,17.29166667
12-09-2024,20.86666667,9.5125,152.7916667,5.695833333,4.091666667,45.29166667,0.263333333,21.70833333,2.097916667,23.25,19.375
13-09-2024,30.29583333,11.4875,147.5416667,5.620833333,4.2125,44.375,0.327083333,40.125,1.98125,48.33333333,27.95833333
14-09-2024,16.02916667,8.058333333,142.3333333,5.95,4.3,40.58333333,0.221666667,12.33333333,1.977083333,40.125,23.91666667
15-09-2024,14.09583333,8,155.625,6.8,4.879166667,41.83333333,0.241666667,6.75,1.6125,30.45833333,18.79166667
16-09-2024,24.2625,12.4125,176.1666667,7.316666667,6.3375,51.75,0.310833333,17,1.925,45.625,25.375
17-09-2024,42.4875,20.7875,217.8333333,9.395833333,12.875,68.91666667,0.355,33.83333333,2.091666667,56.54166667,36.08333333
18-09-2024,52.125,24.23333333,236.7083333,9.975,12.0875,70.08333333,0.31625,47.875,2.175,75.95833333,58.54166667
19-09-2024,43.45,22.19166667,238.625,11.1,10.54166667,67.29166667,0.334583333,32.5,2.14375,72,52.70833333
20-09-2024,43.49583333,24.8625,263.125,11.7875,11.8,69.58333333,0.505,19.875,1.53125,76.75,57.58333333
21-09-2024,43.24583333,26.30833333,270.2083333,11.00833333,13.40416667,74.625,0.654583333,14.41666667,1.070833333,76.83333333,57.95833333
22-09-2024,48.25416667,29.525,265.625,10.2,14.1375,75.66666667,0.719166667,14.75,1.352083333,83.95833333,62.375
23-09-2024,35.25833333,23.47916667,283.625,9.925,10.90833333,74,0.777083333,4.333333333,0.70625,83.79166667,62.20833333
24-09-2024,20.72083333,14.15833333,290.875,10.0125,10.45416667,80.58333333,0.614166667,0.916666667,1.408333333,61.54166667,41.41666667
25-09-2024,7.916666667,5.55,255.375,10.64583333,10.97083333,58.70833333,0.305833333,0.083333333,0.558333333,44.875,26.75
26-09-2024,5.2625,3.6625,154,5.166666667,3.508333333,50.125,0.109166667,0.291666667,1.027083333,24.625,20.04166667
27-09-2024,8.8375,5.416666667,151.0833333,4.729166667,3.0375,45.625,0.182083333,3.083333333,1.560416667,20.875,18.25
28-09-2024,6.625,4.233333333,166.75,5.629166667,3.6875,40.54166667,0.152916667,1.166666667,1.80625,23.08333333,16.29166667
29-09-2024,17.56666667,11.325,210.1666667,9.4875,5.908333333,41.95833333,0.185833333,2.458333333,1.9125,32.75,19.79166667
30-09-2024,31.74583333,20.9625,370.4583333,21.69583333,12.4,52.875,0.227916667,2.958333333,1.933333333,55.29166667,33.5
01-10-2024,48.6875,33.1875,479.75,20.10833333,15.80833333,76.25,0.304166667,1.458333333,2.11875,90.91666667,63.625
02-10-2024,45.54166667,31.3375,442.5,19.28333333,16.325,90.66666667,0.569583333,0.541666667,1.495833333,94.70833333,64.66666667
03-10-2024,32.7,21.89166667,255.375,7.945833333,8.008333333,84.66666667,0.39625,1.208333333,1.622916667,82.41666667,60.625
04-10-2024,27.8125,18.4375,217.5416667,9.2125,7.491666667,59.625,0.291666667,1.625,1.608333333,65.125,38.75
05-10-2024,33.80833333,22.22083333,292.4166667,14.29583333,11.48333333,64.33333333,0.232916667,1.791666667,2.1875,64.125,41.20833333
06-10-2024,63.6,41.55416667,365.0833333,11.90833333,11.70833333,79.79166667,0.700833333,7.041666667,1.052083333,95,65.58333333
07-10-2024,62.41666667,39.74583333,316.5833333,9.4125,7.204166667,93.125,0.672083333,7.875,1.8125,111.6666667,72.04166667
08-10-2024,64.24583333,41.01666667,399.25,14.50416667,8.9,83.41666667,0.7225,5.666666667,1.820833333,109.5416667,71.66666667
09-10-2024,48.7,31.9625,316.0833333,8.966666667,7.15,71.70833333,0.59625,3.083333333,1.51875,110.2083333,71.66666667
10-10-2024,18.0625,12.425,218.25,6.275,3.4,65.54166667,0.3375,0.166666667,1.360416667,69.5,44.875
11-10-2024,16.12083333,11.09583333,221.8333333,7.479166667,4.033333333,56.5,0.3475,0,1.252083333,47,25.04166667
12-10-2024,21.025,14.4625,261.2083333,10.325,4.8375,53.54166667,0.345416667,0,1.345833333,50.54166667,26.41666667
13-10-2024,20.89583333,14.29166667,275.75,11.93333333,5.383333333,53.66666667,0.269583333,0,1.670833333,54.91666667,30.29166667
14-10-2024,22.125,15.21666667,309.125,13.89166667,5.975,54.79166667,0.23875,0,1.4875,56.75,32.45833333
15-10-2024,27.52083333,19.08333333,311.75,11.51666667,6.041666667,68.125,0.440416667,0,1.508333333,58.83333333,36.33333333
16-10-2024,32.99583333,22.89583333,401.125,17.65416667,6.266666667,57.04166667,0.495833333,0,1.65,71.625,48.79166667
17-10-2024,28.67083333,19.9,328.875,10.24583333,6.204166667,72.45833333,0.54125,0,1.30625,70.54166667,48.125
18-10-2024,19.14166667,12.97916667,268.0833333,9.541666667,4.733333333,58.04166667,0.280416667,0,1.308333333,58.54166667,33.08333333
19-10-2024,18.9625,13.14166667,261.2916667,7.225,4.379166667,76.58333333,0.3375,0,1.554166667,53.29166667,33.79166667
20-10-2024,15.80416667,11.02083333,275.5,10.05,4.25,73.79166667,0.302916667,0,1.033333333,47.08333333,30.875
21-10-2024,19.35,13.35,237.6666667,8.508333333,3.866666667,60.125,0.345,0,1.429166667,49.70833333,27.79166667
22-10-2024,24.85833333,17.25416667,266.6666667,9.525,4.208333333,69.83333333,0.3525,0,1.520833333,57.29166667,34.45833333
23-10-2024,37.7375,26.1,341.125,11.64166667,6.195833333,73.83333333,0.45375,0,1.791666667,69.20833333,47.33333333
24-10-2024,75.025,47.18333333,466.6666667,18.325,11.70833333,85.75,0.535416667,2.541666667,1.58125,97.58333333,67.375
25-10-2024,91.7625,55.12916667,651.75,29.75416667,15.00416667,82.91666667,0.584583333,8.166666667,1.654166667,147.9583333,84.875
26-10-2024,63.04583333,39.7625,760.1666667,23.8625,11.68333333,82.75,0.334166667,3.083333333,1.9,125.5,76.625
27-10-2024,73.25,43.83333333,718.4583333,25.57916667,17.225,91.875,0.359583333,11.25,1.854166667,116.2916667,73.45833333
28-10-2024,81.39583333,49.24583333,730.625,23.7625,23.23333333,101.7916667,0.372916667,11.45833333,1.708333333,131.0833333,78.33333333
29-10-2024,91.82083333,55.88333333,640.375,15.88333333,21.00833333,110.1666667,0.58375,15.33333333,1.402083333,145.75,83.25
30-10-2024,86.50416667,53.20416667,654.1666667,22.12083333,19.1375,92.66666667,0.675,12.25,1.622916667,139.0833333,80.75
31-10-2024,88.52916667,57.075,839.875,30.73333333,15.69166667,74.45833333,0.861666667,4.916666667,1.516666667,150.375,85.58333333
01-11-2024,79.4,54.55,685.2083333,23.57916667,13.17083333,79.95833333,1.020833333,0.625,1.239583333,145.1666667,82.91666667
02-11-2024,75.3125,50.49166667,795.6666667,25.35,14.2125,79.04166667,0.584583333,3.166666667,1.6375,149.5833333,85.125
03-11-2024,70.99166667,46.83333333,639.75,14.49583333,10.15,89.95833333,0.532916667,2.833333333,1.535416667,123.125,75.75
04-11-2024,77.27916667,48.37083333,618.9166667,16.05416667,10.15833333,86.75,0.55875,5.541666667,1.560416667,129.7916667,77.83333333
05-11-2024,90.575,55.3625,667.5833333,19.9,10.17916667,81.83333333,0.704583333,7.5,1.516666667,139.0416667,80.91666667
06-11-2024,100.1208333,59.39583333,677.9166667,21.85416667,12.55833333,87.79166667,0.614166667,8.375,1.55625,152.7083333,88.45833333
07-11-2024,90.09166667,52.975,760.4166667,14.77916667,12.19583333,103.0416667,0.605,6.333333333,1.508333333,137.9166667,80.70833333
08-11-2024,103.5833333,62.375,628.75,12.00416667,10.675,100.625,0.759166667,4.583333333,1.322916667,152.5,88.79166667
09-11-2024,101.5583333,60.0375,639.25,11.4875,9.591666667,98.375,0.69875,4.75,1.335416667,152.7083333,88.79166667
10-11-2024,100.9166667,60.4625,744.5,11.26666667,8.6875,98.41666667,0.777916667,4.458333333,1.279166667,152.3333333,87.79166667
11-11-2024,112.0333333,67.84166667,581.5,9.325,7.883333333,98.54166667,0.842083333,3.291666667,1.297916667,154.2916667,90.91666667
12-11-2024,87.34583333,60.325,458.5416667,12.92916667,11.30833333,106.4583333,0.550833333,2.083333333,1.475,155.7083333,93.25
13-11-2024,45.49166667,44.47083333,463.625,13.19166667,12.55833333,102.125,0.365833333,1.666666667,1.497916667,142.7916667,82.625
14-11-2024,39.1,38.625,418.0833333,16.29166667,10.975,84.58333333,0.58375,0.583333333,1.352083333,104.75,69.91666667
15-11-2024,46.35416667,45.87083333,445.75,15.73333333,9.070833333,87.125,0.95625,0.583333333,1.0375,112.5833333,72.45833333
16-11-2024,67.59583333,66.91666667,479.3333333,27.6875,14.27083333,75.66666667,1.06125,1,1.15625,150.5833333,88.95833333
17-11-2024,47.20833333,46.48333333,439.0416667,15.92916667,13.27916667,96.83333333,0.820833333,1.25,1.277083333,149.2916667,85.875
18-11-2024,41.625,40.35833333,414.25,10.25,12.01666667,108.5833333,0.364166667,2.333333333,1.504166667,119.5833333,74.16666667
19-11-2024,53.45416667,52.22083333,484.375,11.48333333,13.875,114.5416667,0.410833333,2.041666667,1.475,122.1666667,75.16666667
20-11-2024,53.98333333,52.25416667,503.5,13.925,14.925,107.3333333,0.400416667,3.208333333,1.533333333,140.6666667,81.29166667
21-11-2024,60.59166667,58.4,511.875,23.49166667,16.12083333,98.75,0.399166667,3.833333333,1.489583333,143.75,82.33333333
22-11-2024,77.6125,75.39166667,571.25,28.99166667,16.95416667,96.5,0.520833333,4.083333333,1.4125,158.4583333,97.04166667
23-11-2024,79.5625,77.56666667,623.9166667,27.61666667,16.975,106.1666667,0.669166667,3.625,1.2875,160.25,99.58333333
24-11-2024,94.425,91.475,637.5416667,21.5375,15.25833333,102.5416667,0.738333333,5.458333333,1.266666667,166.0833333,108.75
25-11-2024,71.08333333,66.91666667,505.1666667,10.80416667,13.64583333,113.375,0.5025,7.916666667,1.427083333,164.1666667,105.875
26-11-2024,52.4,49.63333333,501.2083333,9.429166667,14.74166667,122.375,0.359166667,5.166666667,1.497916667,146.4583333,84.70833333
27-11-2024,45,42.60416667,459.125,10.4875,13.6,115.7083333,0.336666667,4.625,1.554166667,126.7083333,76.5
28-11-2024,40.425,37.7625,373.875,7.995833333,11.18333333,110.25,0.272083333,5.208333333,1.570833333,116.7083333,73.66666667
29-11-2024,39.59583333,36.4375,395.4166667,10.57083333,10.76666667,103.9166667,0.22875,5.958333333,1.547916667,98.83333333,67.625
30-11-2024,55.66666667,53.12916667,520,20.45,16.34583333,105.75,0.3125,5,1.452083333,119.3333333,74.58333333
01-12-2024,54.06666667,52.9,505.3333333,21.5875,13.59583333,82.58333333,0.52,1.958333333,1.1625,150.25,85.45833333
02-12-2024,25.05833333,24.875,447.0416667,10.47083333,6.925,70.20833333,0.412083333,0,1.09375,108.75,70.95833333
03-12-2024,19.18333333,19.01666667,355.7916667,6.8625,7.058333333,74.625,0.341666667,0,0.935416667,70.04166667,45.83333333
04-12-2024,20.65833333,20.17916667,334.4166667,10.92083333,6.15,68.5,0.34875,0,1.1625,64.375,38.83333333
05-12-2024,25.70416667,25.04583333,491.2916667,19.475,8.0375,61.875,0.339166667,0.458333333,1.464583333,69.54166667,46.33333333
06-12-2024,36.44166667,35.77916667,470.7083333,18.4,8.470833333,71.375,0.57625,0.375,1.304166667,88.5,64.08333333
07-12-2024,33.04166667,32.62083333,544.0833333,18.59583333,10.04166667,77.83333333,0.320416667,0.125,1.33125,110.5,71.70833333
08-12-2024,26.6625,26.17916667,495.0416667,24.475,16.6875,76.875,0.1175,0.791666667,1.516666667,84.41666667,62.45833333
09-12-2024,34.3875,33.7125,546.5416667,25.4625,16.075,81.75,0.187083333,1.166666667,1.458333333,86.125,63.125
10-12-2024,33.19166667,32.20416667,423.5416667,16.72916667,13.175,94.625,0.338333333,2,1.272916667,90,64.625
11-12-2024,41.35416667,40.8,466.375,16.31666667,12.53333333,85.875,0.4075,1,1.291666667,102.875,69.20833333
12-12-2024,36.81666667,36.27916667,497.25,14.37916667,13.65416667,92.58333333,0.307916667,0.875,1.35625,110.375,71.625
13-12-2024,28.30833333,27.77916667,422.0833333,8.8625,10.91666667,98.25,0.239583333,1,1.44375,92.625,65.16666667
14-12-2024,41.20416667,40.52916667,464.9166667,9.133333333,14.72916667,115.6666667,0.26125,1.125,1.41875,103.875,68.16666667
15-12-2024,33.92083333,33.38333333,534.875,11.47916667,15.13333333,110.5,0.194583333,0.958333333,1.472916667,104.9583333,67.79166667
16-12-2024,23.025,22.6125,542.75,14.65416667,14.07916667,96.95833333,0.087083333,0.5,1.635416667,92.5,63.41666667
17-12-2024,38.14583333,37.32916667,590.9166667,17.1125,13.59166667,105.3333333,0.183333333,1.416666667,1.539583333,92,61.25
18-12-2024,52.67083333,51.66666667,619.9166667,22.28333333,17.10833333,99.91666667,0.24,1.75,1.46875,125.3333333,76.5
19-12-2024,58.60833333,57.30833333,701.25,24.325,16.4625,99.625,0.34,2.416666667,1.34375,148.9583333,85.125
20-12-2024,69.69583333,68.8,698.5416667,18.20833333,30.6125,143.4166667,0.580833333,1.5,1.177083333,160.8333333,90.79166667
21-12-2024,64.1375,63.15,617.9166667,14.9,25.1625,125.375,0.76125,1,1.0125,159.0833333,95.04166667
22-12-2024,47.075,46.0125,453,11.58333333,14.59583333,100,0.809166667,0.791666667,0.88125,139.4166667,81.625
23-12-2024,45.4875,44.10416667,414.7083333,11.25833333,12.66666667,91.75,0.7475,0.75,0.883333333,119.8333333,74.75
24-12-2024,80.25833333,78.88333333,535.9583333,14.37083333,16.96666667,96.54166667,1.292083333,1.041666667,0.679166667,147.2916667,87.66666667
25-12-2024,91.39166667,89.86666667,631.9583333,21.19166667,17.50833333,88.29166667,1.2325,1.958333333,0.839583333,167.375,110.8333333
26-12-2024,51.76666667,50.725,598.8333333,23.60416667,12.26666667,67.41666667,0.519583333,1.708333333,1.18125,158.9583333,98.79166667
27-12-2024,25.19583333,24.79166667,530.125,17.34166667,6.941666667,61.45833333,0.3075,0.208333333,1.066666667,99.33333333,67.83333333
28-12-2024,24.17916667,23.60416667,473.25,14.22083333,6.741666667,74.75,0.297916667,0.083333333,1.239583333,66.66666667,43.29166667
29-12-2024,48.15,47.3,473.4583333,20.625,10.19166667,75.125,0.627083333,0.458333333,0.995833333,105.875,69.83333333
30-12-2024,46.9625,45.8125,525.2916667,18.48333333,9.654166667,83.08333333,0.384166667,1.166666667,1.354166667,133.9583333,79.20833333
31-12-2024,33.77916667,32.95416667,594.0416667,16.425,8.795833333,89.41666667,0.3125,1.041666667,1.352083333,104.4583333,69.79166667
01-01-2025,44.52083333,43.1625,552.0416667,13.40416667,11.30833333,88.95833333,0.388333333,2.125,1.329166667,104.0416667,69.54166667
02-01-2025,38.69166667,38.1625,511.0833333,11.83333333,11.29166667,89.20833333,0.240833333,0.708333333,1.464583333,121.5833333,75.33333333
03-01-2025,23.73333333,22.8375,405.3333333,12.00833333,12.1875,88.875,0.11125,1.75,1.54375,88.75,63.70833333
04-01-2025,20.15833333,19.8,408.5416667,19.05,13.65,90.20833333,0.105,0.583333333,1.614583333,69.375,46
05-01-2025,36.0375,35.45416667,627.2916667,28.15,15.47916667,94.58333333,0.198333333,0.958333333,1.53125,94.5,61.95833333
06-01-2025,65.22083333,64.82916667,719.3333333,29.55833333,27.47083333,114.8333333,0.4225,0.625,1.383333333,144.8333333,82.875
07-01-2025,49.15,48.75,585.5833333,18.41666667,17.15833333,103.5416667,0.40625,0.833333333,1.38125,149.6666667,86.41666667
08-01-2025,46.48333333,45.37916667,483.5,10.15416667,12.97083333,108.2916667,0.418333333,2.166666667,1.439583333,119.5416667,74.45833333
09-01-2025,43.1125,42.25833333,465.3333333,10.26666667,13.6875,112.375,0.442083333,1.666666667,1.40625,120,73.83333333
10-01-2025,55.99166667,55.01666667,540.5416667,15.45833333,12.2,109.6666667,0.707083333,1.583333333,1.295833333,128.9583333,77.625
11-01-2025,76.1375,75.03333333,639.9166667,22.87083333,16.69166667,107.8333333,0.944166667,1.666666667,1.072916667,158.2916667,97.125
12-01-2025,68.975,68.20416667,748.5416667,21.53333333,18.2375,100,0.92875,0.875,1.0875,156.9166667,95.04166667
13-01-2025,70.29583333,69.48333333,492.5,11.63333333,12.22083333,94.70833333,0.920416667,1,1.127083333,158.625,97.45833333
14-01-2025,48.43333333,47.60416667,538.75,18.35833333,10.39166667,78.41666667,0.659583333,0.916666667,1.2125,145.125,85.29166667
15-01-2025,47.39583333,46.54166667,568,31.16666667,13.49166667,62.83333333,0.587083333,0.958333333,1.083333333,134.25,79.33333333
16-01-2025,47.29166667,46.7,639.625,27.92916667,14.69166667,71.41666667,0.4475,0.708333333,1.335416667,131.375,78.41666667
17-01-2025,50.28333333,49.32083333,486.9583333,12.59583333,9.7375,90.45833333,0.565,1.25,1.291666667,120.7083333,75.125
18-01-2025,47.6625,47.1125,453.0416667,8.6625,13.75,105.75,0.39125,1,1.425,132.5833333,78.70833333
19-01-2025,53.97083333,53.46666667,537.9166667,12.25833333,18.15,111.25,0.405,1,1.4875,132.2083333,78.79166667
20-01-2025,50.7,50.225,547.3333333,15.48333333,18.725,114.875,0.3375,0.791666667,1.575,142.7916667,81.45833333
21-01-2025,49.8,49.2625,656.0416667,23.525,15.85416667,90.75,0.33375,0.875,1.641666667,131.0833333,78.25
22-01-2025,58.99583333,58.3375,699.9583333,32.9,17.08333333,96.875,0.295416667,1,1.677083333,151.7083333,87.45833333
23-01-2025,70.86666667,70.33333333,684.125,31.60833333,20.04166667,108.7083333,0.315,0.916666667,1.716666667,157.125,92.75
24-01-2025,55.13333333,54.6625,655.125,26.83333333,15.175,90.16666667,0.302916667,0.375,1.789583333,153.625,90.04166667
25-01-2025,41.07083333,40.69583333,556.125,29.59166667,12.03333333,79.04166667,0.181666667,0,1.879166667,132.0833333,78.58333333
26-01-2025,35.68333333,35.40833333,577.375,29.92916667,11.96666667,85.54166667,0.165833333,0,1.91875,103.9166667,68.875
27-01-2025,52.94166667,52.475,575.4583333,39.35416667,17.8625,92.45833333,0.233333333,0.416666667,1.854166667,122.9583333,74.5
28-01-2025,72.5375,72.02916667,627.4583333,34.55833333,23.07083333,117.3333333,0.458333333,0.791666667,1.685416667,160.0833333,91.33333333
29-01-2025,77.70833333,77.36666667,689.2083333,21.42083333,31.175,146.6666667,0.512083333,0.125,1.489583333,170.0833333,100.7916667
30-01-2025,57.17083333,56.99583333,685.3333333,20.77916667,22.1125,126.9583333,0.412916667,0,1.616666667,157.75,92.29166667
31-01-2025,60.90416667,60.42916667,574.125,18.18333333,31.02083333,145.25,0.465416667,0.75,1.539583333,160.2083333,89.33333333
01-02-2025,40.86666667,36.86666667,559.125,19.92916667,18.33333333,108.3333333,0.291666667,7.5,1.725,132.2916667,75.58333333
02-02-2025,52.8125,48.24583333,615.0833333,22.93333333,17.02083333,105.2083333,0.371666667,8.666666667,1.735416667,122.25,74.20833333
03-02-2025,56.09166667,54.41666667,557.6666667,23.275,19.44583333,111.5,0.389166667,2.791666667,1.8125,144.125,82.20833333
04-02-2025,53.5875,51.375,573.0416667,18.0125,21.6875,120.5,0.309583333,3.75,1.85625,150.9583333,83.875
05-02-2025,43.8375,42.27083333,478.125,20.20833333,15.85416667,100.75,0.380833333,2.541666667,1.704166667,126.125,75.16666667
06-02-2025,34.94166667,34.36666667,545.9583333,16.08333333,13.4875,105.2083333,0.354583333,1.083333333,1.8375,107.0416667,68.125
07-02-2025,54.9375,54.65416667,586.25,21.11666667,15.6,103.9166667,0.470833333,0.5,1.775,130.6666667,77.95833333
